PropertyID,PropertyStreetCode,PropertyTown,PropertyCounty,PropertyCurrentStatus,PropertyType,PropertyAreaOffice,PropertyOwningBody,PropertyLocalAuthorityArea,PropertySubType,PropertyStyle,YearOfConstruction,BedSpaces
U12981,Orchard Close,Kilkenny,Co. Kilkenny,Occupied,Property,Robert O'Keeffe,Residential In Management,Kilkenny County ,General Needs,Terraced House,2022,3
U12984,Royal Oaks,Enfield,Co. Meath,Occupied,Property,Sarah Mallon,Residential In Management,Meath County ,General Needs,Apartment,2022,2
U12987,Royal Oaks,Enfield,Co. Meath,Occupied,Property,Sarah Mallon,Residential In Management,Meath County ,General Needs,Duplex,2022,3
U12989,Royal Oaks,Enfield,Co. Meath,Occupied,Property,Sarah Mallon,Residential In Management,Meath County ,General Needs,Duplex,2022,3
U12992,Royal Oaks,Enfield,Co. Meath,Occupied,Property,Sarah Mallon,Residential In Management,Meath County ,General Needs,Apartment,2022,2
U12995,Royal Oaks,Enfield,Co. Meath,Occupied,Property,Sarah Mallon,Residential In Management,Meath County ,General Needs,Duplex,2022,3
U12996,Royal Oaks,Enfield,Co. Meath,Occupied,Property,Sarah Mallon,Residential In Management,Meath County ,General Needs,Apartment,2022,2
U12999,Royal Oaks,Enfield,Co. Meath,Occupied,Property,Sarah Mallon,Residential In Management,Meath County ,General Needs,Duplex,2022,3
U13002,Cuirt Bhoirne,Roscam,Co. Galway,Housing Void,Property,Aimee McGee,Residential In Management,Galway City ,General Needs,Apartment,2022,1
U13004,Cuirt Bhoirne,Roscam,Co. Galway,Occupied,Property,Aimee McGee,Residential In Management,Galway City ,General Needs,Apartment,2022,2
U13006,Cuirt Bhoirne,Roscam,Co. Galway,Occupied,Property,Aimee McGee,Residential In Management,Galway City ,General Needs,Apartment,2022,2
U13007,Cuirt Bhoirne,Roscam,Co. Galway,Occupied,Property,Aimee McGee,Residential In Management,Galway City ,General Needs,Apartment,2022,2
U13008,Cuirt Bhoirne,Roscam,Co. Galway,Occupied,Property,Aimee McGee,Residential In Management,Galway City ,General Needs,Apartment,2022,2
U13009,Cuirt Bhoirne,Roscam,Co. Galway,Occupied,Property,Aimee McGee,Residential In Management,Galway City ,General Needs,Apartment,2022,2
U12047,Royal Oaks,Enfield,Co. Meath,Occupied,Property,Sarah Mallon,Residential In Management,Meath County ,General Needs,Duplex,2021,3
U12049,Royal Oaks,Enfield,Co. Meath,Occupied,Property,Sarah Mallon,Residential In Management,Meath County ,General Needs,Duplex,2021,3
U12052,Toormore,Bruree,Co. Limerick,Occupied,Property,Gerard Deegan,Residential In Management,Limerick City & County ,General Needs,Semi-detached House,2021,3
U12054,Toormore,Bruree,Co. Limerick,Occupied,Property,Gerard Deegan,Residential In Management,Limerick City & County ,General Needs,Semi-detached House,2021,3
U12055,Toormore,Bruree,Co. Limerick,Occupied,Property,Gerard Deegan,Residential In Management,Limerick City & County ,General Needs,Semi-detached House,2021,3
U12056,Toormore,Bruree,Co. Limerick,Occupied,Property,Gerard Deegan,Residential In Management,Limerick City & County ,General Needs,Semi-detached House,2021,3
U12059,Toormore,Bruree,Co. Limerick,Occupied,Property,Gerard Deegan,Residential In Management,Limerick City & County ,General Needs,Semi-detached House,2021,3
U12061,Toormore,Bruree,Co. Limerick,Occupied,Property,Gerard Deegan,Residential In Management,Limerick City & County ,General Needs,Semi-detached House,2021,2
U12063,Toormore,Bruree,Co. Limerick,Occupied,Property,Gerard Deegan,Residential In Management,Limerick City & County ,General Needs,Semi-detached House,2021,2
U12064,Toormore,Bruree,Co. Limerick,Occupied,Property,Gerard Deegan,Residential In Management,Limerick City & County ,General Needs,Bungalow,2021,3
U12065,Toormore,Bruree,Co. Limerick,Occupied,Property,Gerard Deegan,Residential In Management,Limerick City & County ,General Needs,Bungalow,2021,3
U12068,Páirc na gCon,Enniscorthy,Co. Wexford,Occupied,Property,Robert O'Keeffe,Residential In Management,Wexford County ,General Needs,Terraced House,2021,3
U12069,Páirc na gCon,Enniscorthy,Co. Wexford,Occupied,Property,Robert O'Keeffe,Residential In Management,Wexford County ,General Needs,Terraced House,2021,2
U12072,Páirc na gCon,Enniscorthy,Co. Wexford,Occupied,Property,Robert O'Keeffe,Residential In Management,Wexford County ,General Needs,Terraced House,2021,2
U12074,Páirc na gCon,Enniscorthy,Co. Wexford,Occupied,Property,Robert O'Keeffe,Residential In Management,Wexford County ,General Needs,Terraced House,2021,3
U12078,Páirc na gCon,Enniscorthy,Co. Wexford,Occupied,Property,Robert O'Keeffe,Residential In Management,Wexford County ,General Needs,Terraced House,2021,2
U12079,Páirc na gCon,Enniscorthy,Co. Wexford,Occupied,Property,Robert O'Keeffe,Residential In Management,Wexford County ,General Needs,Terraced House,2021,3
U12081,Páirc na gCon,Enniscorthy,Co. Wexford,Occupied,Property,Robert O'Keeffe,Residential In Management,Wexford County ,General Needs,Semi-detached House,2021,3
U12082,Páirc na gCon,Enniscorthy,Co. Wexford,Occupied,Property,Robert O'Keeffe,Residential In Management,Wexford County ,General Needs,Terraced House,2021,3
U12086,Páirc na gCon,Enniscorthy,Co. Wexford,Occupied,Property,Robert O'Keeffe,Residential In Management,Wexford County ,General Needs,Terraced House,2021,3
U12087,Páirc na gCon,Enniscorthy,Co. Wexford,Occupied,Property,Robert O'Keeffe,Residential In Management,Wexford County ,General Needs,Terraced House,2021,3
750,Hawthorn Court/Terrace,Drogheda,Co. Louth,Occupied,Property,Sarah Mallon,Residential In Management,Louth County ,General Needs,Semi-detached House,2003,3
7500,Cherryvalley,Rathmoylan,Co. Meath,Occupied,Property,Sarah Mallon,Residential In Management,Meath County ,General Needs,Detached House,2007,4
7501,Cherryvalley,Rathmoylan,Co. Meath,Occupied,Property,Sarah Mallon,Residential In Management,Meath County ,General Needs,Detached House,2007,4
7502,Cherryvalley,Rathmoylan,Co. Meath,Occupied,Property,Sarah Mallon,Residential In Management,Meath County ,General Needs,Bungalow -detached,2007,4
1007,Ashbrook Heights,Togher,Co. Cork,Occupied,Property,Gerard Deegan,Residential In Management,Cork City ,General Needs,Semi-detached House,2001,3
U11623,Royal Canal Crescent,Rathborne Park,Dublin 15,Occupied,Property,Brian Lambe,Residential In Management,Dublin City ,General Needs,Apartment,2020,1
U11624,Royal Canal Crescent,Rathborne Park,Dublin 15,Occupied,Property,Brian Lambe,Residential In Management,Dublin City ,General Needs,Apartment,2020,2
U11625,Royal Canal Crescent,Rathborne Park,Dublin 15,Occupied,Property,Brian Lambe,Residential In Management,Dublin City ,General Needs,Apartment,2020,2
U11627,Royal Canal Crescent,Rathborne Park,Dublin 15,Occupied,Property,Brian Lambe,Residential In Management,Dublin City ,General Needs,Apartment,2020,1
U11629,Royal Canal Crescent,Rathborne Park,Dublin 15,Occupied,Property,Brian Lambe,Residential In Management,Dublin City ,General Needs,Apartment,2020,2
U11630,"Sycamores, Mayo",Ballina,Co. Mayo,Occupied,Property,Aimee McGee,Residential In Management,Mayo County ,General Needs,Semi-detached House,2020,4
U11632,"Sycamores, Mayo",Ballina,Co. Mayo,Housing Void,Property,Aimee McGee,Residential In Management,Mayo County ,General Needs,Semi-detached House,2020,3
U11635,"Sycamores, Mayo",Ballina,Co. Mayo,Occupied,Property,Aimee McGee,Residential In Management,Mayo County ,General Needs,Semi-detached House,2020,3
U11637,"Sycamores, Mayo",Ballina,Co. Mayo,Occupied,Property,Aimee McGee,Residential In Management,Mayo County ,General Needs,Semi-detached House,2020,3
U11639,"Sycamores, Mayo",Ballina,Co. Mayo,Occupied,Property,Aimee McGee,Residential In Management,Mayo County ,General Needs,Bungalow -semi-detached,2020,3
U11641,Clonroosk Abbey,Portlaoise,Co. Laois,Occupied,Property,Robert O'Keeffe,Residential In Management,Laois County ,General Needs,Semi-detached House,2021,3
U11642,Clonroosk Abbey,Portlaoise,Co. Laois,Occupied,Property,Robert O'Keeffe,Residential In Management,Laois County ,General Needs,Semi-detached House,2021,3
U11645,Clonroosk Abbey,Portlaoise,Co. Laois,Occupied,Property,Robert O'Keeffe,Residential In Management,Laois County ,General Needs,Semi-detached House,2021,3
U11647,Clonroosk Abbey,Portlaoise,Co. Laois,Occupied,Property,Robert O'Keeffe,Residential In Management,Laois County ,General Needs,Semi-detached House,2021,3
U11648,Clonroosk Abbey,Portlaoise,Co. Laois,Occupied,Property,Robert O'Keeffe,Residential In Management,Laois County ,General Needs,Semi-detached House,2021,3
U11649,Clonroosk Abbey,Portlaoise,Co. Laois,Occupied,Property,Robert O'Keeffe,Residential In Management,Laois County ,General Needs,Semi-detached House,2021,3
U11650,Clonroosk Abbey,Portlaoise,Co. Laois,Occupied,Property,Robert O'Keeffe,Residential In Management,Laois County ,General Needs,Semi-detached House,2021,3
U11652,Clonroosk Abbey,Portlaoise,Co. Laois,Occupied,Property,Robert O'Keeffe,Residential In Management,Laois County ,General Needs,Semi-detached House,2021,4
U11654,Clonroosk Abbey,Portlaoise,Co. Laois,Occupied,Property,Robert O'Keeffe,Residential In Management,Laois County ,General Needs,Semi-detached House,2021,4
U11659,Creig Ard,Roscam,Co. Galway,Occupied,Property,Aimee McGee,Residential In Management,Galway City ,General Needs,Bungalow -semi-detached,2021,3
U11663,Creig Ard,Roscam,Co. Galway,Occupied,Property,Aimee McGee,Residential In Management,Galway City ,General Needs,Semi-detached House,2021,4
U12930,Jackson's Hill,Tullamore,Co. Offaly,Occupied,Property,Robert O'Keeffe,Residential In Management,Offaly County ,General Needs,Terraced House,2022,3
U12934,Jackson's Hill,Tullamore,Co. Offaly,Occupied,Property,Robert O'Keeffe,Residential In Management,Offaly County ,General Needs,Terraced House,2022,3
U12938,Jackson's Hill,Tullamore,Co. Offaly,Occupied,Property,Robert O'Keeffe,Residential In Management,Offaly County ,General Needs,Terraced House,2022,3
U12939,Jackson's Hill,Tullamore,Co. Offaly,Occupied,Property,Robert O'Keeffe,Residential In Management,Offaly County ,General Needs,Terraced House,2022,2
U12942,Jackson's Hill,Tullamore,Co. Offaly,Occupied,Property,Robert O'Keeffe,Residential In Management,Offaly County ,General Needs,Terraced House,2022,2
U12943,Jackson's Hill,Tullamore,Co. Offaly,Occupied,Property,Robert O'Keeffe,Residential In Management,Offaly County ,General Needs,Terraced House,2022,2
U12944,Jackson's Hill,Tullamore,Co. Offaly,Occupied,Property,Robert O'Keeffe,Residential In Management,Offaly County ,General Needs,Terraced House,2022,2
U12945,The Hawthorns,Tullamore,Co. Offaly,Occupied,Property,Robert O'Keeffe,Residential In Management,Offaly County ,General Needs,Apartment,2022,2
U12947,The Hawthorns,Tullamore,Co. Offaly,Occupied,Property,Robert O'Keeffe,Residential In Management,Offaly County ,General Needs,Apartment,2022,2
U12948,The Hawthorns,Tullamore,Co. Offaly,Occupied,Property,Robert O'Keeffe,Residential In Management,Offaly County ,General Needs,Duplex,2022,3
U12952,The Hawthorns,Tullamore,Co. Offaly,Occupied,Property,Robert O'Keeffe,Residential In Management,Offaly County ,General Needs,Duplex,2022,3
U12954,The Hawthorns,Tullamore,Co. Offaly,Occupied,Property,Robert O'Keeffe,Residential In Management,Offaly County ,General Needs,Duplex,2022,3
U12956,The Hawthorns,Tullamore,Co. Offaly,Occupied,Property,Robert O'Keeffe,Residential In Management,Offaly County ,General Needs,Duplex,2022,3
U12957,The Hawthorns,Tullamore,Co. Offaly,Occupied,Property,Robert O'Keeffe,Residential In Management,Offaly County ,General Needs,Apartment,2022,2
U12959,The Hawthorns,Tullamore,Co. Offaly,Occupied,Property,Robert O'Keeffe,Residential In Management,Offaly County ,General Needs,Apartment,2022,2
U12961,Orchard Close,Kilkenny,Co. Kilkenny,Occupied,Property,Robert O'Keeffe,Residential In Management,Kilkenny County ,General Needs,Semi-detached House,2022,3
U12962,Orchard Close,Kilkenny,Co. Kilkenny,Occupied,Property,Robert O'Keeffe,Residential In Management,Kilkenny County ,General Needs,Semi-detached House,2022,3
U12963,Orchard Close,Kilkenny,Co. Kilkenny,Occupied,Property,Robert O'Keeffe,Residential In Management,Kilkenny County ,General Needs,Semi-detached House,2022,3
U12966,Orchard Close,Kilkenny,Co. Kilkenny,Occupied,Property,Robert O'Keeffe,Residential In Management,Kilkenny County ,General Needs,Semi-detached House,2022,3
U12967,Orchard Close,Kilkenny,Co. Kilkenny,Occupied,Property,Robert O'Keeffe,Residential In Management,Kilkenny County ,General Needs,Semi-detached House,2022,3
U12969,Orchard Close,Kilkenny,Co. Kilkenny,Occupied,Property,Robert O'Keeffe,Residential In Management,Kilkenny County ,General Needs,Semi-detached House,2022,3
U12971,Orchard Close,Kilkenny,Co. Kilkenny,Occupied,Property,Robert O'Keeffe,Residential In Management,Kilkenny County ,General Needs,Semi-detached House,2022,3
U12339,Ledwill Park,Kilcock,Co. Kildare,Occupied,Property,Robert O'Keeffe,Residential In Management,Kildare County ,General Needs,Terraced House,2021,3
U12343,Ledwill Park,Kilcock,Co. Kildare,Occupied,Property,Robert O'Keeffe,Residential In Management,Kildare County ,General Needs,Apartment,2021,1
U12344,Taylor Hill,Balbriggan ,Co. Dublin,Occupied,Property,Sarah Mallon,Residential In Management,Fingal County ,General Needs,Terraced House,2021,2
U12347,Taylor Hill,Balbriggan ,Co. Dublin,Occupied,Property,Sarah Mallon,Residential In Management,Fingal County ,General Needs,Terraced House,2021,2
U12349,Taylor Hill,Balbriggan ,Co. Dublin,Occupied,Property,Sarah Mallon,Residential In Management,Fingal County ,General Needs,Terraced House,2021,2
U12351,Letteragh Road,Galway ,Co. Galway,Occupied,Property,Aimee McGee,Residential In Management,Galway City ,General Needs,Terraced House,2021,3
U12352,Letteragh Road,Galway ,Co. Galway,Occupied,Property,Aimee McGee,Residential In Management,Galway City ,General Needs,Terraced House,2021,3
U12354,Letteragh Road,Galway ,Co. Galway,Occupied,Property,Aimee McGee,Residential In Management,Galway City ,General Needs,Terraced House,2021,3
U12355,Letteragh Road,Galway ,Co. Galway,Occupied,Property,Aimee McGee,Residential In Management,Galway City ,General Needs,Detached House,2021,4
U12357,Letteragh Road,Galway ,Co. Galway,Occupied,Property,Aimee McGee,Residential In Management,Galway City ,General Needs,Terraced House,2021,3
U12361,Letteragh Road,Galway ,Co. Galway,Occupied,Property,Aimee McGee,Residential In Management,Galway City ,General Needs,Terraced House,2021,3
U12363,Letteragh Road,Galway ,Co. Galway,Occupied,Property,Aimee McGee,Residential In Management,Galway City ,General Needs,Terraced House,2021,3
U12365,Clonmore Close,Ardee,Co. Louth,Occupied,Property,Sarah Mallon,Residential In Management,Louth County ,General Needs,Terraced House,2021,2
U12367,Clonmore Close,Ardee,Co. Louth,Occupied,Property,Sarah Mallon,Residential In Management,Louth County ,General Needs,Terraced House,2021,3
U12370,Clonmore Close,Ardee,Co. Louth,Occupied,Property,Sarah Mallon,Residential In Management,Louth County ,General Needs,Terraced House,2021,3
U12371,Clonmore Close,Ardee,Co. Louth,Occupied,Property,Sarah Mallon,Residential In Management,Louth County ,General Needs,Terraced House,2021,3
U12374,Clonmore Close,Ardee,Co. Louth,Occupied,Property,Sarah Mallon,Residential In Management,Louth County ,General Needs,Terraced House,2021,3
U12376,Clonmore Close,Ardee,Co. Louth,Occupied,Property,Sarah Mallon,Residential In Management,Louth County ,General Needs,Terraced House,2021,2
U12378,Clonmore Close,Ardee,Co. Louth,Occupied,Property,Sarah Mallon,Residential In Management,Louth County ,General Needs,Terraced House,2021,3
U11582,Dromcairn,Tralee,Co. Kerry,Occupied,Property,Gerard Deegan,Residential In Management,Kerry County ,General Needs,Semi-detached House,2020,4
U11584,Dromcairn,Tralee,Co. Kerry,Occupied,Property,Gerard Deegan,Residential In Management,Kerry County ,General Needs,Terraced House,2020,4
U11585,Dromcairn,Tralee,Co. Kerry,Occupied,Property,Gerard Deegan,Residential In Management,Kerry County ,General Needs,Terraced House,2020,3
U11587,Dromcairn,Tralee,Co. Kerry,Occupied,Property,Gerard Deegan,Residential In Management,Kerry County ,General Needs,Terraced House,2020,3
U11588,Dromcairn,Tralee,Co. Kerry,Occupied,Property,Gerard Deegan,Residential In Management,Kerry County ,General Needs,Semi-detached House,2020,4
U11590,Carlinn Hall,Dundalk,Co. Louth,Occupied,Property,Sarah Mallon,Residential In Management,Louth County ,General Needs,Apartment,2020,2
U11591,Carlinn Hall,Dundalk,Co. Louth,Occupied,Property,Sarah Mallon,Residential In Management,Louth County ,General Needs,Apartment,2020,2
U11592,Carlinn Hall,Dundalk,Co. Louth,Occupied,Property,Sarah Mallon,Residential In Management,Louth County ,General Needs,Apartment,2020,2
U11594,Carlinn Hall,Dundalk,Co. Louth,Occupied,Property,Sarah Mallon,Residential In Management,Louth County ,General Needs,Apartment,2020,2
U11596,Cois Carraig,Clarina,Co. Limerick,Occupied,Property,Mick Concannon,Residential In Management,Limerick City & County ,Older Persons - Sheltered,Terraced House,2020,2
